"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/11/2018","AQS","060370002","2","9.4","ppb","8","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/12/2018","AQS","060370002","2","23.5","ppb","22","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/13/2018","AQS","060370002","2","23.9","ppb","22","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/15/2018","AQS","060370002","2","17","ppb","16","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/16/2018","AQS","060370002","2","12.2","ppb","11","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/17/2018","AQS","060370002","2","10.5","ppb","9","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/18/2018","AQS","060370002","2","18.1","ppb","17","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/19/2018","AQS","060370002","2","28.3","ppb","26","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/20/2018","AQS","060370002","2","37.5","ppb","35","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/21/2018","AQS","060370002","2","34.8","ppb","32","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/22/2018","AQS","060370002","2","23.9","ppb","22","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/23/2018","AQS","060370002","2","24.5","ppb","23","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/24/2018","AQS","060370002","2","10.5","ppb","9","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/25/2018","AQS","060370002","2","6.9","ppb","6","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/26/2018","AQS","060370002","2","14.3","ppb","13","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/27/2018","AQS","060370002","2","34.3","ppb","32","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
