"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/02/2019","AQS","060370002","2","30.4","ppb","28","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/03/2019","AQS","060370002","2","21.6","ppb","20","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/04/2019","AQS","060370002","2","15","ppb","14","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/05/2019","AQS","060370002","2","10","ppb","9","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/06/2019","AQS","060370002","2","16.7","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/07/2019","AQS","060370002","2","13.4","ppb","12","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/08/2019","AQS","060370002","2","19.3","ppb","18","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/09/2019","AQS","060370002","2","18","ppb","17","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/10/2019","AQS","060370002","2","14.9","ppb","13","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/11/2019","AQS","060370002","2","21.5","ppb","20","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/12/2019","AQS","060370002","2","10.4","ppb","9","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/13/2019","AQS","060370002","2","17.9","ppb","16","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/14/2019","AQS","060370002","2","16.9","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/15/2019","AQS","060370002","2","15.8","ppb","14","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/16/2019","AQS","060370002","2","11.6","ppb","10","Azusa","18","75.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/17/2019","AQS","060370002","2","13.7","ppb","12","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/18/2019","AQS","060370002","2","14.7","ppb","13","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/19/2019","AQS","060370002","2","5.9","ppb","5","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/20/2019","AQS","060370002","2","13.5","ppb","12","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/21/2019","AQS","060370002","2","14.3","ppb","13","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/22/2019","AQS","060370002","2","23.8","ppb","22","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/23/2019","AQS","060370002","2","13.7","ppb","12","Azusa","22","92.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/24/2019","AQS","060370002","2","16.8","ppb","15","Azusa","18","75.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/25/2019","AQS","060370002","2","20.3","ppb","19","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/26/2019","AQS","060370002","2","6.5","ppb","6","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/27/2019","AQS","060370002","2","8.2","ppb","8","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/28/2019","AQS","060370002","2","15.1","ppb","14","Azusa","19","79.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/30/2019","AQS","060370002","2","20.1","ppb","19","Azusa","22","92.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/31/2019","AQS","060370002","2","14.6","ppb","13","Azusa","20","83.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/01/2019","AQS","060370002","2","12.2","ppb","11","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/02/2019","AQS","060370002","2","11","ppb","10","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/03/2019","AQS","060370002","2","16.7","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/04/2019","AQS","060370002","2","18.2","ppb","17","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/05/2019","AQS","060370002","2","18.8","ppb","17","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/06/2019","AQS","060370002","2","18.2","ppb","17","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/07/2019","AQS","060370002","2","18.4","ppb","17","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/08/2019","AQS","060370002","2","14","ppb","13","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/09/2019","AQS","060370002","2","16.6","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/10/2019","AQS","060370002","2","36.3","ppb","34","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/11/2019","AQS","060370002","2","33.4","ppb","31","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/12/2019","AQS","060370002","2","23","ppb","22","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/13/2019","AQS","060370002","2","16.8","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/14/2019","AQS","060370002","2","16.5","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/15/2019","AQS","060370002","2","12.5","ppb","11","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/16/2019","AQS","060370002","2","9","ppb","8","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/17/2019","AQS","060370002","2","16.8","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/18/2019","AQS","060370002","2","19.5","ppb","18","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/19/2019","AQS","060370002","2","15.7","ppb","14","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/20/2019","AQS","060370002","2","15.9","ppb","14","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/21/2019","AQS","060370002","2","13.6","ppb","12","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/22/2019","AQS","060370002","2","9.2","ppb","8","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/23/2019","AQS","060370002","2","10","ppb","9","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/24/2019","AQS","060370002","2","18.2","ppb","17","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/25/2019","AQS","060370002","2","15.7","ppb","14","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/26/2019","AQS","060370002","2","18.1","ppb","17","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/27/2019","AQS","060370002","2","18.4","ppb","17","Azusa","21","88.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/28/2019","AQS","060370002","2","22.7","ppb","21","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/29/2019","AQS","060370002","2","30.3","ppb","28","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/30/2019","AQS","060370002","2","21.4","ppb","20","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/01/2019","AQS","060370002","2","28.6","ppb","26","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/02/2019","AQS","060370002","2","19.2","ppb","18","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/03/2019","AQS","060370002","2","13.7","ppb","12","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/04/2019","AQS","060370002","2","16.4","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/05/2019","AQS","060370002","2","16.3","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/06/2019","AQS","060370002","2","13.6","ppb","12","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/07/2019","AQS","060370002","2","8.5","ppb","8","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/08/2019","AQS","060370002","2","18.5","ppb","17","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/09/2019","AQS","060370002","2","22.6","ppb","21","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/10/2019","AQS","060370002","2","30.4","ppb","28","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/11/2019","AQS","060370002","2","28.2","ppb","26","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/12/2019","AQS","060370002","2","33.9","ppb","31","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/13/2019","AQS","060370002","2","24.5","ppb","23","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/14/2019","AQS","060370002","2","16.6","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/15/2019","AQS","060370002","2","37","ppb","35","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/16/2019","AQS","060370002","2","33.3","ppb","31","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/17/2019","AQS","060370002","2","17.6","ppb","16","Azusa","22","92.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/18/2019","AQS","060370002","2","15","ppb","14","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/19/2019","AQS","060370002","2","17.3","ppb","16","Azusa","21","88.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/20/2019","AQS","060370002","2","13.7","ppb","12","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/21/2019","AQS","060370002","2","20.9","ppb","19","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/22/2019","AQS","060370002","2","26.9","ppb","25","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/23/2019","AQS","060370002","2","35.4","ppb","33","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/24/2019","AQS","060370002","2","37.7","ppb","35","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/25/2019","AQS","060370002","2","34.6","ppb","32","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/26/2019","AQS","060370002","2","30.7","ppb","28","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/27/2019","AQS","060370002","2","33.8","ppb","31","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/28/2019","AQS","060370002","2","21.7","ppb","20","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/29/2019","AQS","060370002","2","26.7","ppb","25","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/30/2019","AQS","060370002","2","21.4","ppb","20","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/31/2019","AQS","060370002","2","25.1","ppb","24","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/01/2019","AQS","060370002","2","34.6","ppb","32","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/02/2019","AQS","060370002","2","37.5","ppb","35","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/03/2019","AQS","060370002","2","30.2","ppb","28","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/04/2019","AQS","060370002","2","20.1","ppb","19","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/05/2019","AQS","060370002","2","30.5","ppb","28","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/06/2019","AQS","060370002","2","26.4","ppb","25","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/07/2019","AQS","060370002","2","24.1","ppb","23","Azusa","19","79.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/08/2019","AQS","060370002","2","31.6","ppb","29","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/09/2019","AQS","060370002","2","33.4","ppb","31","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/10/2019","AQS","060370002","2","28.5","ppb","26","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/11/2019","AQS","060370002","2","14.5","ppb","13","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/12/2019","AQS","060370002","2","25.4","ppb","24","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/13/2019","AQS","060370002","2","35.3","ppb","33","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/14/2019","AQS","060370002","2","39.3","ppb","37","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/15/2019","AQS","060370002","2","31.5","ppb","29","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/16/2019","AQS","060370002","2","27.2","ppb","25","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/17/2019","AQS","060370002","2","14.6","ppb","13","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/18/2019","AQS","060370002","2","13.1","ppb","12","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/19/2019","AQS","060370002","2","25.6","ppb","24","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/20/2019","AQS","060370002","2","31","ppb","29","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/21/2019","AQS","060370002","2","40.3","ppb","38","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/22/2019","AQS","060370002","2","35.1","ppb","33","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/23/2019","AQS","060370002","2","19.4","ppb","18","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/24/2019","AQS","060370002","2","27.2","ppb","25","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/25/2019","AQS","060370002","2","21.2","ppb","20","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/26/2019","AQS","060370002","2","34.8","ppb","32","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/27/2019","AQS","060370002","2","30.5","ppb","28","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/28/2019","AQS","060370002","2","19.5","ppb","18","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/29/2019","AQS","060370002","2","29.8","ppb","27","Azusa","22","92.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/30/2019","AQS","060370002","2","34.2","ppb","32","Azusa","21","88.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/31/2019","AQS","060370002","2","29","ppb","27","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"09/01/2019","AQS","060370002","2","18.8","ppb","17","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"09/02/2019","AQS","060370002","2","16.3","ppb","15","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"09/03/2019","AQS","060370002","2","33.5","ppb","31","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"09/04/2019","AQS","060370002","2","39.2","ppb","37","Azusa","24","100.0000","42602","Nitrogen dioxide (NO2)","074","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
